

Data
Lateral(µm),Raw(µm),,
12.4248485565186,0.0749040602124964,,
12.5189762115479,0.0746935531354751,,
12.6131038665771,0.078470455051221,,
12.7072315216064,0.0764080550947135,,
12.8013591766357,0.0743742558004392,,
12.895486831665,0.0729434538015425,,
12.9896144866943,0.0587734401670517,,
13.0837421417236,0.0625312749746456,,
13.1778697967529,0.0682196544828599,,
13.2719974517822,0.055877699842668,,
13.3661251068115,0.0496562869200048,,
13.4602527618408,0.0499582083746297,,
13.5543804168701,0.0524647642095957,,
13.6485080718994,0.0534745520544497,,
13.7426357269287,0.0523941081678885,,
13.836763381958,0.0510514915442073,,
13.9308910369873,0.0460003223845149,,
14.0250186920166,0.050690062103147,,
14.1191463470459,0.049235426219056,,
14.2132740020752,0.0536057918761053,,
14.3074016571045,0.0553520467734216,,
14.4015293121338,0.047512313046159,,
14.4956569671631,0.0366075416830967,,
14.5897846221924,0.0359608745070439,,
14.6839122772217,0.0267459256041569,,
14.778039932251,0.025567762788306,,
14.8721675872803,0.0306269277274289,,
14.9662952423096,0.0181014521712513,,
15.0604228973389,0.0348368374663615,,
15.1545495986938,0.0203926905490093,,
15.2486772537231,0.0377668239672886,,
15.3428049087524,0.0358164432711838,,
15.4369325637817,0.0478422528521811,,
15.531060218811,0.0384223325366371,,
15.6251878738403,0.047144765629902,,
15.7193155288696,0.0411616915591679,,
15.8134431838989,0.0332337724566969,,
15.9075708389282,0.0205867440860352,,
16.0016994476318,0.022101853900125,,
16.0958271026611,0.023512051016219,,
16.1899547576904,0.0204843787094013,,
16.2840824127197,0.0218421412780714,,
16.378210067749,0,,
16.4723377227783,0.0122498481018134,,
16.5664653778076,0.00738935002366148,,
16.6605930328369,0.00643045895158423,,
16.7547206878662,0.0173670599792679,,
16.8488483428955,0.0195876091919196,,
16.9429759979248,0.0204972947189646,,
17.0371036529541,0.0246960564026253,,
17.1312313079834,0.0250384954620735,,
17.2253589630127,0.0148463572662791,,
17.319486618042,0.00755003612141891,,
17.4136142730713,0.0107263241303031,,
17.5077419281006,-2.82937560420748E-05,,
17.6018695831299,0.00793622178808917,,
17.6959972381592,0.00271583204352766,,
17.7901248931885,-0.00159410328666709,,
17.8842525482178,-0.00632589838477671,,
17.9783802032471,-0.00625278222800318,,
18.0725059509277,-0.0158539272773126,,
18.166633605957,-0.0196538174643806,,
18.2607612609863,-0.0123471171515703,,
18.3548889160156,-0.000137786654587302,,
18.4490165710449,0.00247125488671074,,
18.5431442260742,0.0179553612091929,,
18.6372718811035,0.0161503672127701,,
18.7313995361328,0.0147791499268557,,
18.8255271911621,0.00524721035090181,,
18.9196548461914,0.00504862021647767,,
19.0137825012207,0.000812569930381812,,
19.10791015625,0.00429631505825157,,
19.2020378112793,-0.00965204344393911,,
19.2961654663086,-0.00384687789827964,,
19.3902931213379,-0.00281087277971537,,
19.4844207763672,-0.0120949399496624,,
19.5785484313965,-0.017084141007853,,
19.6726760864258,-0.0198520239660702,,
19.7668037414551,-0.0161013393240346,,
19.8609313964844,-0.0152726890066468,,
19.9550590515137,0.00416784225785349,,
20.049186706543,-0.00245159654753024,,
20.1433143615723,-0.00357732481595718,,
20.2374420166016,-0.000310468043338119,,
20.3315696716309,-0.00510661463146889,,
20.4256973266602,-0.00493101276837038,,
20.5198249816895,-0.00569684937038417,,
20.6139526367188,-0.00891995953578473,,
20.708080291748,-0.0251992720098393,,
20.8022079467773,-0.0211482804143728,,
20.8963356018066,-0.0209083270612496,,
20.9904632568359,-0.0252397128881192,,
21.0845909118652,-0.0396027809926665,,
21.1787185668945,-0.0326345218495945,,
21.2728462219238,-0.0412965246160084,,
21.3669738769531,-0.0320807300992492,,
21.4611015319824,-0.0290355284589232,,
21.5552291870117,-0.0250584219075556,,
21.649356842041,-0.0126512701634738,,
21.7434844970703,-0.017047007480361,,
21.8376121520996,-0.0105744931493064,,
21.9317398071289,-0.0215054817860789,,
22.0258674621582,-0.0229243668423784,,
22.1199951171875,-0.0283139771718126,,
22.2141227722168,-0.0353028411976837,,
22.3082504272461,-0.0319072814450259,,
22.4023780822754,-0.0302897295277518,,
22.4965057373047,-0.0326786537114003,,
22.590633392334,-0.0423512132099937,,
22.6847610473633,-0.0278705134541291,,
22.7788887023926,-0.0358461003269852,,
22.8730163574219,-0.0335969504521039,,
22.9671440124512,-0.0359644241390775,,
23.0612716674805,-0.0303451628979232,,
23.1553993225098,-0.0311777343784811,,
23.2495269775391,-0.0298152050327758,,
23.3436546325684,-0.017005260628931,,
23.4377822875977,-0.0193560505962722,,
23.531909942627,-0.0206176320102962,,
23.6260375976563,-0.0201321896396855,,
23.7201652526855,-0.0327935183414638,,
23.8142929077148,-0.035492283032621,,
23.9084205627441,-0.0368801840381678,,
24.0025482177734,-0.0506140375736237,,
24.0966758728027,-0.0493277766605331,,
24.190803527832,-0.0604351360477366,,
24.2849311828613,-0.0494413336955866,,
24.3790588378906,-0.0557985997638504,,
24.4731864929199,-0.0518214932124828,,
24.5673141479492,-0.0497034297061667,,
24.6614418029785,-0.0364144242099442,,
24.7555694580078,-0.0337171972934343,,
24.8496971130371,-0.0414258446521352,,
24.9438247680664,-0.0363356956622596,,
25.0379524230957,-0.0468281408114848,,
25.132080078125,-0.041728458267535,,
25.2262077331543,-0.0448228654528933,,
25.3203353881836,-0.0473547929477007,,
25.4144630432129,-0.0548703858363382,,
25.5085906982422,-0.0570090542254604,,
25.6027183532715,-0.0558085952990623,,
25.6968460083008,-0.0600803964129497,,
25.7909736633301,-0.0658775661791786,,
25.8851013183594,-0.0568047749735818,,
25.9792289733887,-0.0632478430285381,,
26.073356628418,-0.0650266197512508,,
26.1674842834473,-0.0619432838946175,,
26.2616119384766,-0.0584071042193202,,
26.3557395935059,-0.0613632748705584,,
26.4498672485352,-0.0404712599978119,,
26.5439949035645,-0.0457536178438751,,
26.6381225585938,-0.0568276097918066,,
26.732250213623,-0.0533390978868944,,
26.8263778686523,-0.0564406552378109,,
26.9205055236816,-0.0408898140367882,,
27.0146331787109,-0.0618953859445881,,
27.1087608337402,-0.0604780386629358,,
27.2028884887695,-0.0611914407175256,,
27.2970161437988,-0.0601578189874843,,
27.3911437988281,-0.0608712210420741,,
27.4852714538574,-0.0709370396463456,,
27.5793991088867,-0.0713882689638154,,
27.673526763916,-0.0751643252656891,,
27.7676544189453,-0.0739066650148317,,
27.8617820739746,-0.0779305937227122,,
27.9559097290039,-0.065239818744832,,
28.0500373840332,-0.062421039013838,,
28.1441650390625,-0.0563775346162494,,
28.2382926940918,-0.0562877347398398,,
28.3324203491211,-0.0544580612443539,,
28.4265480041504,-0.0434332748414548,,
28.5206756591797,-0.0582539535417048,,
28.614803314209,-0.0532853573663168,,
28.7089309692383,-0.0569374774651905,,
28.8030586242676,-0.0624796246598578,,
28.8971862792969,-0.0632359277077938,,
28.9913139343262,-0.0673814092301583,,
29.0854415893555,-0.0679398910309956,,
29.1795692443848,-0.0723117944626921,,
29.2736968994141,-0.0775321842072536,,
29.3678245544434,-0.0721417282639507,,
29.4619522094727,-0.0778078116616214,,
29.556079864502,-0.0843914996392137,,
29.6502075195313,-0.0627916183762416,,
29.7443351745605,-0.0608499256203459,,
29.8384628295898,-0.057888142578193,,
29.9325904846191,-0.0570833261459995,,
30.0267181396484,-0.0552036014916091,,
30.1208457946777,-0.0559336872658349,,
30.2149715423584,-0.0552957952362867,,
30.3090991973877,-0.0534542047982001,,
30.403226852417,-0.0662799873078086,,
30.4973545074463,-0.0659542319679893,,
30.5914821624756,-0.0680571495293236,,
30.6856098175049,-0.071635384584102,,
30.7797374725342,-0.0742102130722557,,
30.8738651275635,-0.0743373015511004,,
30.9679927825928,-0.0714637038841666,,
31.0621204376221,-0.0826139642647128,,
31.1562480926514,-0.0787536437507939,,
31.2503757476807,-0.0887360437568923,,
31.34450340271,-0.0756710767814823,,
31.4386310577393,-0.0679449000892767,,
31.5327587127686,-0.0744523196342541,,
31.6268863677979,-0.0780400882431067,,
31.7210140228271,-0.0682093794883727,,
31.8151416778564,-0.0760800972663809,,
31.9092693328857,-0.0807880584792962,,
32.0033988952637,-0.0791084512542284,,
32.097526550293,-0.0704146188231931,,
32.1916542053223,-0.0767266005095877,,
32.2857818603516,-0.0822878148124104,,
32.3799095153809,-0.0728765824370683,,
32.4740371704102,-0.0825968097060432,,
32.5681648254395,-0.0797470459243002,,
32.6622924804688,-0.0818976312560231,,
32.756420135498,-0.0779753426406025,,
32.8505477905273,-0.0739315012106943,,
32.9446754455566,-0.0818904043639179,,
33.0388031005859,-0.0852136168471311,,
33.1329307556152,-0.0756426974409976,,
33.2270584106445,-0.067499427757916,,
33.3211860656738,-0.0579165914091853,,
33.4153137207031,-0.0637185279524566,,
33.5094413757324,-0.0586474460707365,,
33.6035690307617,-0.0614939808500878,,
33.697696685791,-0.0668120895239426,,
33.7918243408203,-0.0762677606672781,,
33.8859519958496,-0.0739137416975453,,
33.9800796508789,-0.0723605412702959,,
34.0742073059082,-0.0727307353781121,,
34.1683349609375,-0.0770049198805154,,
34.2624626159668,-0.0776897212728755,,
34.3565902709961,-0.0800571949598528,,
34.4507179260254,-0.0940389209013155,,
34.5448455810547,-0.0892872130811782,,
34.638973236084,-0.0920336455427204,,
34.7331008911133,-0.0948944806531919,,
34.8272285461426,-0.0875448793470319,,
34.9213562011719,-0.0746324492368586,,
35.0154838562012,-0.0724595677945921,,
35.1096115112305,-0.0677602945218823,,
35.2037391662598,-0.0733906270917615,,
35.2978668212891,-0.0671183173963215,,
35.3919944763184,-0.08263732893273,,
35.4861221313477,-0.0822019377210239,,
35.580249786377,-0.0736320414929885,,
35.6743774414063,-0.0871776073354233,,
35.7685050964355,-0.0776758061963498,,
35.8626327514648,-0.0763776283406621,,
35.9567604064941,-0.0779681173703501,,
36.0508880615234,-0.077759148067976,,
36.1450119018555,-0.0954305338498891,,
36.2391395568848,-0.0842269933080431,,
36.3332672119141,-0.0865801666639037,,
36.4273948669434,-0.090556427601399,,
36.5215225219727,-0.0926736454938499,,
36.615650177002,-0.0923312064343946,,
36.7097778320313,-0.0820023694791345,,
36.8039054870605,-0.0800916607739879,,
36.8980331420898,-0.079510882862607,,
36.9921607971191,-0.0752787537396777,,
37.0862884521484,-0.0837071844311978,,
37.1804161071777,-0.075675934008526,,
37.274543762207,-0.0789133445050396,,
37.3686714172363,-0.0756488711209435,,
37.4627990722656,-0.0782809009335601,,
37.5569267272949,-0.081804318052388,,
37.6510543823242,-0.0809041660794207,,
37.7451820373535,-0.082454137504282,,
37.8393096923828,-0.082969718311773,,
37.9334373474121,-0.0889384920513905,,
38.0275650024414,-0.0870897514477491,,
38.1216926574707,-0.0879342398709042,,
38.2158203125,-0.0923681114041024,,
38.3099479675293,-0.0980079775280593,,
38.4040756225586,-0.0936614457562008,,
38.4982032775879,-0.0979475472012048,,
38.5923309326172,-0.0864103322666594,,
38.6864585876465,-0.0807028856502896,,
38.7805862426758,-0.0770117857212398,,
38.8747138977051,-0.0787667285587581,,
38.9688415527344,-0.0768178856373041,,
39.0629692077637,-0.0747760905635992,,
39.157096862793,-0.0836764321819423,,
39.2512245178223,-0.0664262349666664,,
39.3453521728516,-0.0768805458995807,,
39.4394798278809,-0.0807281038570373,,
39.5336074829102,-0.0764197063014898,,
39.6277351379395,-0.0761630692287305,,
39.7218627929688,-0.079250326248534,,
39.815990447998,-0.0853168189174411,,
39.9101181030273,-0.080526976881,,
40.0042457580566,-0.075398693674817,,
40.0983734130859,-0.0859793241992577,,
40.1925010681152,-0.0775262140086674,,
40.2866287231445,-0.0879066398974864,,
40.3807563781738,-0.0763837252940576,,
40.4748840332031,-0.0732860891063076,,
40.5690116882324,-0.0716232528071714,,
40.6631393432617,-0.0710806091120979,,
40.757266998291,-0.0683595483103936,,
40.8513946533203,-0.0703766638850389,,
40.9455223083496,-0.0655820550715589,,
41.0396499633789,-0.069808571803577,,
41.1337776184082,-0.0724620521128685,,
41.2279052734375,-0.0716953698969824,,
41.3220329284668,-0.0811057566584488,,
41.4161605834961,-0.0733438291384552,,
41.5102882385254,-0.0793817211451326,,
41.6044158935547,-0.0881295258982426,,
41.698543548584,-0.0787349772425365,,
41.7926712036133,-0.0821010907190924,,
41.8867988586426,-0.0885703760477625,,
41.9809265136719,-0.0815592159113443,,
42.0750541687012,-0.079376800915,,
42.1691818237305,-0.0842730498209434,,
42.2633094787598,-0.0723830933855432,,
42.3574371337891,-0.074135652834542,,
42.4515647888184,-0.0741173546137119,,
42.5456924438477,-0.062963865230774,,
42.639820098877,-0.0565151847849066,,
42.7339477539063,-0.0594046205576042,,
42.8280754089355,-0.059634194742781,,
42.9222030639648,-0.0623138923257827,,
43.0163307189941,-0.0624862651864966,,
43.1104583740234,-0.0660668836297873,,
43.2045860290527,-0.0657339781244133,,
43.298713684082,-0.0710115691934377,,
43.3928413391113,-0.0708169002221801,,
43.4869689941406,-0.0743164834558172,,
43.5810966491699,-0.0699508845758103,,
43.6752243041992,-0.081415752240904,,
43.7693519592285,-0.082870388124995,,
43.8634796142578,-0.0823325112069604,,
43.9576072692871,-0.0689767708321973,,
44.0517349243164,-0.0853180514077536,,
44.1458625793457,-0.0756422629067721,,
44.239990234375,-0.0732930107140781,,
44.3341178894043,-0.0747690970948405,,
44.4282455444336,-0.0711828662606386,,
44.5223731994629,-0.0675418174904934,,
44.6165008544922,-0.062358716348367,,
44.7106285095215,-0.0677483266777976,,
44.8047561645508,-0.0613925983841845,,
44.8988838195801,-0.0594318385201369,,
44.9930114746094,-0.0610580783776165,,
45.0871391296387,-0.0640857506844341,,
45.181266784668,-0.0664436908173336,,
45.2753944396973,-0.0692163405525861,,
45.3695220947266,-0.071385992992461,,
45.4636497497559,-0.0710626210411611,,
45.5577774047852,-0.0695809222694912,,
45.6519050598145,-0.0612779655556182,,
45.7460327148438,-0.0712841994469073,,
45.840160369873,-0.0648259854469657,,
45.9342880249023,-0.07224385940631,,
46.0284156799316,-0.0722493950706706,,
46.1225433349609,-0.0700574465202521,,
46.2166709899902,-0.0695076526596203,,
46.3107986450195,-0.0688458395385858,,
46.4049263000488,-0.0645231416519216,,
46.4990539550781,-0.0586965256095908,,
46.5931816101074,-0.0575866354469241,,
46.6873092651367,-0.0622397787238995,,
46.781436920166,-0.0516749863052226,,
46.8755645751953,-0.052855532509593,,
46.9696922302246,-0.0640796779342381,,
47.0638198852539,-0.0553381777328177,,
47.1579475402832,-0.05829196499554,,
47.2520751953125,-0.0634837540778719,,
47.3462028503418,-0.0584460396354203,,
47.4403305053711,-0.0610113345694963,,
47.5344581604004,-0.0669181402076191,,
47.6285858154297,-0.067352685805453,,
47.722713470459,-0.0592785343894313,,
47.8168411254883,-0.07043356154702,,
47.9109687805176,-0.0594802767997002,,
48.0050964355469,-0.0742199202902931,,
48.0992240905762,-0.0728669244986619,,
48.1933517456055,-0.0777250391882944,,
48.2874794006348,-0.0652082515723222,,
48.3816070556641,-0.0623799382872541,,
48.4757347106934,-0.0529448720267176,,
48.5698623657227,-0.0523903113890469,,
48.663990020752,-0.0500267588652399,,
48.7581176757813,-0.0532236517569267,,
48.8522453308105,-0.048154953263726,,
48.9463729858398,-0.0525435404150585,,
49.0405006408691,-0.0488810411482419,,
49.1346282958984,-0.0541514820517079,,
49.2287559509277,-0.0530987932135076,,
49.322883605957,-0.052682469109957,,
49.4170112609863,-0.0479855792257666,,
49.5111389160156,-0.0532155025244059,,
49.6052665710449,-0.0564433794668453,,
49.6993942260742,-0.0492868326307487,,
49.7935218811035,-0.0529270357870253,,
49.8876495361328,-0.0585526015798656,,
49.9817771911621,-0.0484883207502413,,
50.0759048461914,-0.0528387736852629,,
50.1700325012207,-0.0485685103460227,,
50.26416015625,-0.0475086713422677,,
50.3582878112793,-0.0447995274831641,,
50.4524154663086,-0.0459443228597429,,
50.5465431213379,-0.0559600903051134,,
50.6406707763672,-0.0450973743215251,,
50.7347984313965,-0.0361294522107727,,
50.8289260864258,-0.0415047622090903,,
50.9230537414551,-0.0310925066556464,,
51.0171813964844,-0.0394089180867638,,
51.1113090515137,-0.042872750492613,,
51.205436706543,-0.0384857011159276,,
51.2995643615723,-0.0509420584050453,,
51.3936920166016,-0.0477967544469102,,
51.4878196716309,-0.0498424706837817,,
51.5819473266602,-0.0437369981846949,,
51.6760749816895,-0.0473080830739079,,
51.7702026367188,-0.0358209192982741,,
51.864330291748,-0.0495786067189208,,
51.9584579467773,-0.0430774917256294,,
52.0525856018066,-0.0489509299244766,,
52.1467132568359,-0.0547075820858787,,
52.2408409118652,-0.0638796299954194,,
52.3349685668945,-0.0514033599842776,,
52.4290962219238,-0.0481293530461002,,
52.5232238769531,-0.0486830680698986,,
52.6173515319824,-0.0296786969044263,,
52.7114791870117,-0.0390294989529139,,
52.805606842041,-0.0287578633221095,,
52.8997344970703,-0.0219063902164827,,
52.9938621520996,-0.0135223982929595,,
53.0879898071289,-0.0178323336231543,,
53.1821174621582,-0.0155736501941917,,
53.2762451171875,-0.0139823155506313,,
53.3703727722168,-0.0124267317348625,,
53.4645004272461,-0.0182620357174024,,
53.5586280822754,-0.0186608304874447,,
53.6527557373047,-0.026286059247969,,
53.746883392334,-0.0255098434780052,,
53.8410110473633,-0.0285899503322469,,
53.9351387023926,-0.0275086608318169,,
54.0292663574219,-0.0297378979846741,,
54.1233940124512,-0.0285422058353149,,
54.2175216674805,-0.0319345365855845,,
54.3116493225098,-0.0288154499011597,,
54.4057769775391,-0.0275387225421468,,
54.4999046325684,-0.0179487360278614,,
54.5940322875977,-0.024089113740871,,
54.688159942627,-0.0257010532672304,,
54.7822875976563,-0.0176126015200957,,
54.8764152526855,-0.00559632549317257,,
54.9705429077148,-0.0136195801364174,,
55.0646705627441,-0.0143878001269506,,
55.1587982177734,-0.00781995025512217,,
55.2529258728027,-0.00415506759978257,,
55.347053527832,-0.00817661291914362,,
55.4411811828613,-0.010000674023722,,
55.5353088378906,-0.0134382891558573,,
55.6294364929199,-0.00465388796108712,,
55.7235641479492,-0.00534107274197027,,
55.8176918029785,-0.00926966590908052,,
55.9118194580078,-0.00541411217219689,,
56.0059471130371,-0.00675434540735864,,
56.1000747680664,-0.0116887285296059,,
56.1942024230957,-0.0214852242312027,,
56.288330078125,-0.0134301399233365,,
56.3824577331543,-0.0114479295626104,,
56.4765853881836,-0.0177408441408531,,
56.5707130432129,-0.0151484863191946,,
56.6648406982422,-0.0188530409654888,,
56.7589683532715,-0.0197833313753364,,
56.8530960083008,-0.0203275128450571,,
56.9472236633301,-0.0162979717462655,,
57.0413513183594,-0.00394325454960409,,
57.1354789733887,-0.00918986156787938,,
57.229606628418,-0.00426654977436058,,
57.3237342834473,-0.00275148356341859,,
57.4178619384766,0.00138054324170156,,
57.5119895935059,0.0086348090070878,,
57.6061172485352,0.00344778670179835,,
57.7002449035645,0.00978921466429483,,
57.7943725585938,0.0010485600767467,,
57.888500213623,0.00549996094344962,,
57.9826278686523,0.00264389261002052,,
58.0767555236816,-0.000750821528768597,,
58.1708831787109,0.00611971868501371,,
58.2650108337402,0.00555885349565699,,
58.3591384887695,-0.000981933488588993,,
58.4532661437988,0.0021729040236167,,
58.5473937988281,0.0064836849676837,,
58.6415214538574,0.00361331630313799,,
58.7356491088867,0.000964602770888945,,
58.829776763916,-0.00525919354029369,,
58.9239044189453,-0.00982653483057305,,
59.0180320739746,-0.00303702982644793,,
59.1121597290039,0.00295880680075555,,
59.2062873840332,0.00180447787009541,,
59.3004150390625,0.00124122929221926,,
59.3945426940918,0.00303991873695963,,
59.4886703491211,0.00206672733376578,,
59.5827980041504,0.0112586879653307,,
59.6769256591797,0.0078472901069091,,
59.771053314209,0.0129874902556857,,
59.8651809692383,0.0136874375930347,,
59.9593086242676,0.0199954981162591,,
60.0534362792969,0.0201949338645555,,
60.1475639343262,0.0241625068618454,,
60.2416915893555,0.0229199925559733,,
60.3358154296875,0.0141362625624808,,
60.4299430847168,0.0217480366057607,,
60.5240707397461,0.0126570239058736,,
60.6181983947754,0.0110212504943199,,
60.7123260498047,0.00943314485315128,,
60.806453704834,0.00733022729181698,,
60.9005813598633,0.00822084571070647,,
60.9947090148926,0.00740495794978457,,
61.0888366699219,0.00518525435100514,,
61.1829643249512,0.0106495953384069,,
61.2770919799805,0.00522423418118123,,
61.3712196350098,0.00240391667554007,,
61.4653472900391,0.00236978034894975,,
61.5594749450684,0.00122736836088677,,
61.6536026000977,0.00922525134429009,,
61.747730255127,0.00523230668715868,,
61.8418579101563,0,,
61.9359855651855,-0.000415478489678378,,
62.0301132202148,0.00896238644639169,,
62.1242408752441,0.00461670028840899,,
62.2183685302734,0.00908716826326739,,
62.3124961853027,0.00230327565004984,,
62.406623840332,-0.00125350890805365,,
62.5007514953613,-0.0079277656493808,,
62.5948791503906,-0.00215358415447042,,
62.6890068054199,-0.00348428383555799,,
62.7831344604492,0.000159148323110259,,
62.8772621154785,-0.00414602023004562,,
62.9713897705078,-0.0123885466170677,,
63.0655174255371,-0.0166508141768738,,
63.1596450805664,-0.0212324557982697,,
63.2537727355957,-0.0243530802573382,,
63.347900390625,-0.025743364651408,,
63.4420280456543,-0.0319051928610889,,
63.5361557006836,-0.0348399130156558,,
63.6302833557129,-0.0491314794646236,,
63.7244110107422,-0.0556245986784845,,
63.8185386657715,-0.0569981993529183,,
63.9126663208008,-0.0708631392569359,,
64.0067977905273,-0.0798896260542108,,
64.1009216308594,-0.0784438525229199,,
64.1950531005859,-0.0850345162534794,,
64.289176940918,-0.0866871477972637,,
64.3833084106445,-0.0870667010465596,,
64.4774322509766,-0.0946992543852332,,
64.5715637207031,-0.0986276731397489,,
64.6656875610352,-0.0993627001036081,,
64.7598190307617,-0.0927517748258353,,
64.8539428710938,-0.0955269823622018,,
64.9480743408203,-0.0966382358869211,,
65.0421981811523,-0.096796482829113,,
65.1363296508789,-0.102164468249274,,
65.2304534912109,-0.106741517506229,,
65.3245849609375,-0.108648822796383,,
65.4187088012695,-0.108425727575494,,
65.5128402709961,-0.10040860307134,,
65.6069641113281,-0.0969774669034855,,
65.7010955810547,-0.0953335232999066,,
65.7952194213867,-0.0835462269834295,,
65.8893508911133,-0.0801099752133467,,
65.9834747314453,-0.0613083664846101,,
66.0776062011719,-0.0497614435833924,,
66.1717300415039,-0.0399618932920021,,
66.2658615112305,-0.0158116119007978,,
66.3599853515625,0.019878687875611,,
66.4541168212891,0.0516152949237068,,
66.5482406616211,0.0810253659517919,,
66.6423721313477,0.154313968445138,,
66.7364959716797,0.170677370718646,,
66.8306274414063,0.265154297148456,,
66.9247512817383,0.311727148903927,,
67.0188827514648,0.322966614686155,,
67.1130065917969,0.392145906547064,,
67.2071380615234,0.165711485797466,,
67.3012619018555,0.163870566560657,,
67.395393371582,0.0667278228168229,,
67.4895172119141,0.0349849112170411,,
67.5836486816406,0.202510312374482,,
67.6777725219727,0.470623893774729,,
67.7719039916992,0.95412226109962,,
67.8660278320313,2.47486857980455,,
67.9601593017578,3.77859342232247,,
68.0542831420898,5.14174294196658,,
