

Data
Lateral(µm),Raw(nm),,
14.0250186920166,25.7106770863409,,
14.1191463470459,32.5163660489203,,
14.2132740020752,25.1122926595073,,
14.3074016571045,24.3245057996333,,
14.4015293121338,25.2241580114187,,
14.4956569671631,33.5981166196859,,
14.5897846221924,38.3731585638287,,
14.6839122772217,35.1590821913206,,
14.778039932251,26.7635191778837,,
14.8721675872803,23.6114109068772,,
14.9662952423096,12.2461457984109,,
15.0604228973389,28.9929482749329,,
15.1545495986938,27.0110814615627,,
15.2486772537231,26.1327258379573,,
15.3428049087524,31.6275511149229,,
15.4369325637817,34.8247898593001,,
15.531060218811,39.8334038783332,,
15.6251878738403,35.9948797137726,,
15.7193155288696,35.2714443439233,,
15.8134431838989,37.9872386074034,,
15.9075708389282,35.0925362964816,,
16.0016994476318,34.0687962785324,,
16.0958271026611,32.3467211191009,,
16.1899547576904,33.0962198541691,,
16.2840824127197,35.6046593164727,,
16.378210067749,42.5223675394548,,
16.4723377227783,40.1543940912958,,
16.5664653778076,38.801744152348,,
16.6605930328369,35.8665242365994,,
16.7547206878662,41.5281867099182,,
16.8488483428955,30.22488970295,,
16.9429759979248,28.6267507465219,,
17.0371036529541,29.9125118984307,,
17.1312313079834,41.5636297207165,,
17.2253589630127,42.0962401005305,,
17.319486618042,51.2591003086804,,
17.4136142730713,48.9197275227546,,
17.5077419281006,44.7642126851235,,
17.6018695831299,35.992074285641,,
17.6959972381592,46.1297403981824,,
17.7901248931885,52.0011410611971,,
17.8842525482178,55.5034535360406,,
17.9783802032471,38.4395064779603,,
18.0725059509277,38.6169873577238,,
18.166633605957,45.2653726780277,,
18.2607612609863,50.3764724033928,,
18.3548889160156,46.874006020051,,
18.4490165710449,48.1788342801153,,
18.5431442260742,36.7992688405287,,
18.6372718811035,27.4050660375096,,
18.7313995361328,24.0027019719804,,
18.8255271911621,49.341620060531,,
18.9196548461914,50.3103905393765,,
19.0137825012207,65.4269552687054,,
19.10791015625,86.0968152479771,,
19.2020378112793,161.484508853039,,
19.2961654663086,284.861730293947,,
19.3902931213379,553.83300621255,,
19.4844207763672,815.708934509232,,
19.5785484313965,1064.77891629178,,
19.6726760864258,1307.97384537429,,
19.7668037414551,1446.23532811815,,
19.8609313964844,1526.44700008625,,
19.9550590515137,1598.31204545981,,
20.049186706543,1620.67411128777,,
20.1433143615723,1637.5949011262,,
20.2374420166016,1639.94484525197,,
20.3315696716309,1639.96979387718,,
20.4256973266602,1640.16515478151,,
20.5198249816895,1666.35970934848,,
20.6139526367188,1694.06652393095,,
20.708080291748,1739.08984780029,,
20.8022079467773,1757.89470626322,,
20.8963356018066,1718.18856827191,,
20.9904632568359,1764.54658971206,,
21.0845909118652,1748.29299475053,,
21.1787185668945,1751.01832256809,,
21.2728462219238,1750.64762869909,,
21.3669738769531,1753.69948074379,,
21.4611015319824,1746.32162462809,,
21.5552291870117,1765.28259503903,,
21.649356842041,1791.32461274077,,
21.7434844970703,1796.41664535798,,
21.8376121520996,1805.43411886645,,
21.9317398071289,1774.77770708288,,
22.0258674621582,1780.41911075378,,
22.1199951171875,1781.55352673472,,
22.2141227722168,1783.08835198689,,
22.3082504272461,1774.40916573965,,
22.4023780822754,1779.31767744088,,
22.4965057373047,1790.02139832675,,
22.590633392334,1781.12532372426,,
22.6847610473633,1780.92980891143,,
22.7788887023926,1796.49802576517,,
22.8730163574219,1802.27647427593,,
22.9671440124512,1796.65994227598,,
23.0612716674805,1793.8319748436,,
23.1553993225098,1790.93250575564,,
23.2495269775391,1802.02233558163,,
23.3436546325684,1808.71958036658,,
23.4377822875977,1820.63763770303,,
23.531909942627,1812.10860493251,,
23.6260375976563,1825.96912391218,,
23.7201652526855,1831.28281166168,,
23.8142929077148,1835.54065829714,,
23.9084205627441,1799.09261241169,,
24.0025482177734,1780.99904151328,,
24.0966758728027,1787.60929261728,,
24.190803527832,1791.07466257007,,
24.2849311828613,1797.91491066618,,
24.3790588378906,1791.82765943367,,
24.4731864929199,1789.87558728212,,
24.5673141479492,1801.34556757694,,
24.6614418029785,1816.81249041861,,
24.7555694580078,1816.75640383416,,
24.8496971130371,1811.20183993571,,
24.9438247680664,1809.63706841855,,
25.0379524230957,1821.09513177078,,
25.132080078125,1824.52832597856,,
25.2262077331543,1822.67516445057,,
25.3203353881836,1792.72661905722,,
25.4144630432129,1780.03380654351,,
25.5085906982422,1785.88494840411,,
25.6027183532715,1800.52602712384,,
25.6968460083008,1796.22274219802,,
25.7909736633301,1788.89612893548,,
25.8851013183594,1779.43280786541,,
25.9792289733887,1797.01379632368,,
26.073356628418,1813.85474264671,,
26.1674842834473,1831.98867724146,,
26.2616119384766,1818.33535915448,,
26.3557395935059,1794.75046110763,,
26.4498672485352,1793.16423909379,,
26.5439949035645,1796.66655156864,,
26.6381225585938,1808.56315840841,,
26.732250213623,1808.83836282814,,
26.8263778686523,1818.07749146891,,
26.9205055236816,1808.48904250157,,
27.0146331787109,1802.23376237845,,
27.1087608337402,1801.89166917168,,
27.2028884887695,1808.05741831683,,
27.2970161437988,1827.75247239171,,
27.3911437988281,1837.4694704306,,
27.4852714538574,1835.54361555277,,
27.5793991088867,1804.23892209194,,
27.673526763916,1811.9073976985,,
27.7676544189453,1832.16493146394,,
27.8617820739746,1842.17866137347,,
27.9559097290039,1828.54679378316,,
28.0500373840332,1821.35126688918,,
28.1441650390625,1819.63157511827,,
28.2382926940918,1822.77876270374,,
28.3324203491211,1835.97431628653,,
28.4265480041504,1825.03925280579,,
28.5206756591797,1828.54037358637,,
28.614803314209,1837.7306427625,,
28.7089309692383,1826.80868791862,,
28.8030586242676,1812.3736183973,,
28.8971862792969,1803.73733314342,,
28.9913139343262,1784.75475832731,,
29.0854415893555,1787.04392604584,,
29.1795692443848,1794.7124016524,,
29.2736968994141,1795.75863225811,,
29.3678245544434,1792.2966834796,,
29.4619522094727,1807.81484917443,,
29.556079864502,1810.87265969043,,
29.6502075195313,1808.88483671109,,
29.7443351745605,1791.65643584518,,
29.8384628295898,1773.33405964891,,
29.9325904846191,1771.30333567623,,
30.0267181396484,1784.98510051695,,
30.1208457946777,1797.11647112588,,
30.2149715423584,1807.31610072925,,
30.3090991973877,1807.06219289769,,
30.403226852417,1829.45762616493,,
30.4973545074463,1823.2380968696,,
30.5914821624756,1838.71216987682,,
30.6856098175049,1814.77691371764,,
30.7797374725342,1827.21097466851,,
30.8738651275635,1843.1700672394,,
30.9679927825928,1851.20796806645,,
31.0621204376221,1829.72760208213,,
31.1562480926514,1805.80187947702,,
31.2503757476807,1798.138016739,,
31.34450340271,1790.32042544149,,
31.4386310577393,1815.8202222551,,
31.5327587127686,1824.12506259631,,
31.6268863677979,1839.7683561884,,
31.7210140228271,1831.9090555918,,
31.8151416778564,1818.22475345406,,
31.9092693328857,1815.90921455333,,
32.0033988952637,1808.55281354497,,
32.097526550293,1817.31049770485,,
32.1916542053223,1821.78761608408,,
32.2857818603516,1813.14179727612,,
32.3799095153809,1811.84396527312,,
32.4740371704102,1836.47978374848,,
32.5681648254395,1849.20104301593,,
32.6622924804688,1846.19908822164,,
32.756420135498,1812.83038030311,,
32.8505477905273,1806.69546130022,,
32.9446754455566,1823.83194779964,,
33.0388031005859,1856.59273773726,,
33.1329307556152,1840.42136967965,,
33.2270584106445,1832.93030260928,,
33.3211860656738,1819.74412867208,,
33.4153137207031,1804.76326317985,,
33.5094413757324,1813.19799819536,,
33.6035690307617,1811.39727121479,,
33.697696685791,1825.33525032133,,
33.7918243408203,1840.39938050324,,
33.8859519958496,1864.10567745608,,
33.9800796508789,1855.81021676045,,
34.0742073059082,1864.71805439704,,
34.1683349609375,1843.52607842355,,
34.2624626159668,1833.84586899821,,
34.3565902709961,1835.22577399663,,
34.4507179260254,1828.54029224579,,
34.5448455810547,1823.27531005243,,
34.638973236084,1825.93986146275,,
34.7331008911133,1804.04001909903,,
34.8272285461426,1795.99362250367,,
34.9213562011719,1814.20025044826,,
35.0154838562012,1849.43738105741,,
35.1096115112305,1837.08062632492,,
35.2037391662598,1845.3330321187,,
35.2978668212891,1851.3760367551,,
35.3919944763184,1854.02032936301,,
35.4861221313477,1835.80520565011,,
35.580249786377,1845.36370835246,,
35.6743774414063,1857.87284604169,,
35.7685050964355,1873.58168281806,,
35.8626327514648,1866.33014629388,,
35.9567604064941,1825.45853131664,,
36.0508880615234,1809.37058185721,,
36.1450119018555,1799.70704693016,,
36.2391395568848,1794.3240870051,,
36.3332672119141,1810.4249911929,,
36.4273948669434,1829.44554631683,,
36.5215225219727,1836.69573723825,,
36.615650177002,1827.77106197353,,
36.7097778320313,1818.93695547254,,
36.8039054870605,1824.69752856941,,
36.8980331420898,1819.11198062021,,
36.9921607971191,1830.95376952404,,
37.0862884521484,1813.37977732283,,
37.1804161071777,1833.52767521638,,
37.274543762207,1807.80726105624,,
37.3686714172363,1789.07255864614,,
37.4627990722656,1793.92029394013,,
37.5569267272949,1814.14803534906,,
37.6510543823242,1803.98518974857,,
37.7451820373535,1803.22242846815,,
37.8393096923828,1838.94577033524,,
37.9334373474121,1861.04566342608,,
38.0275650024414,1852.23062403325,,
38.1216926574707,1820.40754356948,,
38.2158203125,1803.13147493318,,
38.3099479675293,1835.84102201763,,
38.4040756225586,1866.61764101294,,
38.4982032775879,1861.20965550842,,
38.5923309326172,1853.14776688769,,
38.6864585876465,1852.87479194798,,
38.7805862426758,1849.36517539909,,
38.8747138977051,1845.40509842004,,
38.9688415527344,1843.53048639538,,
39.0629692077637,1826.94321704115,,
39.157096862793,1817.30114183213,,
39.2512245178223,1808.65174794139,,
39.3453521728516,1819.50204722119,,
39.4394798278809,1834.93679431784,,
39.5336074829102,1865.27367813134,,
39.6277351379395,1861.11101312816,,
39.7218627929688,1851.84551330518,,
39.815990447998,1837.82992016327,,
39.9101181030273,1833.86269301867,,
40.0042457580566,1838.97379274403,,
40.0983734130859,1849.62627077673,,
40.1925010681152,1840.37864636765,,
40.2866287231445,1848.61079335902,,
40.3807563781738,1866.36338579068,,
40.4748840332031,1882.2688521199,,
40.5690116882324,1869.86681300554,,
40.6631393432617,1856.85939320728,,
40.757266998291,1863.83668614325,,
40.8513946533203,1860.61069282815,,
40.9455223083496,1855.20389901789,,
41.0396499633789,1852.79064118787,,
41.1337776184082,1869.93308615859,,
41.2279052734375,1849.74690014024,,
41.3220329284668,1857.71568270023,,
41.4161605834961,1859.65449230642,,
41.5102882385254,1878.45935076935,,
41.6044158935547,1876.25463943476,,
41.698543548584,1879.15514630849,,
41.7926712036133,1868.15096456069,,
41.8867988586426,1850.66754112321,,
41.9809265136719,1837.69825554126,,
42.0750541687012,1826.44143461042,,
42.1691818237305,1815.92584750908,,
42.2633094787598,1837.05331808405,,
42.3574371337891,1847.43766490834,,
42.4515647888184,1855.1681086164,,
42.5456924438477,1853.44007498567,,
42.639820098877,1863.53484010486,,
42.7339477539063,1847.01430562917,,
42.8280754089355,1839.07873659996,,
42.9222030639648,1819.88165681711,,
43.0163307189941,1846.5219050372,,
43.1104583740234,1852.64594488325,,
43.2045860290527,1862.82651198914,,
43.298713684082,1864.57226712527,,
43.3928413391113,1868.08649654271,,
43.4869689941406,1849.49479744376,,
43.5810966491699,1850.81988450624,,
43.6752243041992,1869.55800809063,,
43.7693519592285,1879.24759716154,,
43.8634796142578,1874.51530230225,,
43.9576072692871,1855.20501156474,,
44.0517349243164,1845.51407689107,,
44.1458625793457,1844.90742755866,,
44.239990234375,1843.55477761972,,
44.3341178894043,1846.26103832912,,
44.4282455444336,1865.13143997633,,
44.5223731994629,1876.20339438843,,
44.6165008544922,1899.39249603259,,
44.7106285095215,1876.20800725697,,
44.8047561645508,1862.64764132224,,
44.8988838195801,1839.35351667474,,
44.9930114746094,1841.54019868694,,
45.0871391296387,1858.07249619672,,
45.181266784668,1840.59503123054,,
45.2753944396973,1840.21837889025,,
45.3695220947266,1842.98660770115,,
45.4636497497559,1870.58259471747,,
45.5577774047852,1881.97153980263,,
45.6519050598145,1886.02203163692,,
45.7460327148438,1880.2362790521,,
45.840160369873,1889.51354190917,,
45.9342880249023,1878.81205050333,,
46.0284156799316,1868.4346999361,,
46.1225433349609,1859.78292265684,,
46.2166709899902,1863.60937597031,,
46.3107986450195,1863.02775221736,,
46.4049263000488,1858.28592380399,,
46.4990539550781,1867.57867868644,,
46.5931816101074,1869.75225206178,,
46.6873092651367,1870.20382723194,,
46.781436920166,1870.22639246862,,
46.8755645751953,1858.68237322121,,
46.9696922302246,1863.68145368617,,
47.0638198852539,1879.68583063893,,
47.1579475402832,1897.4944327008,,
47.2520751953125,1887.15402465562,,
47.3462028503418,1867.64472097675,,
47.4403305053711,1870.95159559301,,
47.5344581604004,1887.04773300377,,
47.6285858154297,1886.15746043757,,
47.722713470459,1861.85039566937,,
47.8168411254883,1855.84537134077,,
47.9109687805176,1867.03411179032,,
48.0050964355469,1878.99983689715,,
48.0992240905762,1873.04724711599,,
48.1933517456055,1881.84306549217,,
48.2874794006348,1893.9506022159,,
48.3816070556641,1872.25930634762,,
48.4757347106934,1878.40837177313,,
48.5698623657227,1866.80834289551,,
48.663990020752,1856.20576211322,,
48.7581176757813,1844.63075881505,,
48.8522453308105,1842.8264567517,,
48.9463729858398,1853.74229921579,,
49.0405006408691,1874.71723292553,,
49.1346282958984,1911.64895277189,,
49.2287559509277,1931.76825000321,,
49.322883605957,1936.18816705798,,
49.4170112609863,1941.53760563527,,
49.5111389160156,1932.70349913428,,
49.6052665710449,1930.96712364373,,
49.6993942260742,1925.98695637843,,
49.7935218811035,1921.77900699339,,
49.8876495361328,1908.04822877952,,
49.9817771911621,1891.91022816118,,
50.0759048461914,1893.69411751362,,
50.1700325012207,1880.36136518248,,
50.26416015625,1901.25764707108,,
50.3582878112793,1923.42785012325,,
50.4524154663086,1930.00473378797,,
50.5465431213379,1905.0708378392,,
50.6406707763672,1902.41924115724,,
50.7347984313965,1905.41746696026,,
50.8289260864258,1908.17735391134,,
50.9230537414551,1886.88765900857,,
51.0171813964844,1874.07091029185,,
51.1113090515137,1888.54396012098,,
51.205436706543,1896.83092504829,,
51.2995643615723,1884.34189225298,,
51.3936920166016,1883.66374126499,,
51.4878196716309,1889.78301433401,,
51.5819473266602,1871.27473383324,,
51.6760749816895,1854.38715752558,,
51.7702026367188,1870.97903974835,,
51.864330291748,1873.10375365905,,
51.9584579467773,1861.21890985338,,
52.0525856018066,1875.52154740337,,
52.1467132568359,1884.45202723089,,
52.2408409118652,1891.29823379829,,
52.3349685668945,1895.10442830934,,
52.4290962219238,1891.62460411694,,
52.5232238769531,1902.52852963843,,
52.6173515319824,1903.54139280488,,
52.7114791870117,1868.18851394405,,
52.805606842041,1850.73845794584,,
52.8997344970703,1849.36078242744,,
52.9938621520996,1861.44925204302,,
53.0879898071289,1865.46995152081,,
53.1821174621582,1894.84632976103,,
53.2762451171875,1899.51054413903,,
53.3703727722168,1886.59488479876,,
53.4645004272461,1866.8019578861,,
53.5586280822754,1872.89263029289,,
53.6527557373047,1879.02262861025,,
53.746883392334,1873.16179928707,,
53.8410110473633,1860.62986549841,,
53.9351387023926,1885.61246700333,,
54.0292663574219,1881.67026543818,,
54.1233940124512,1863.3276304395,,
54.2175216674805,1838.61062284598,,
54.3116493225098,1860.74865015313,,
54.4057769775391,1886.14953634319,,
54.4999046325684,1873.13973315641,,
54.5940322875977,1877.73006249031,,
54.688159942627,1899.61545061442,,
54.7822875976563,1925.57524141225,,
54.8764152526855,1906.64271775504,,
54.9705429077148,1897.7156591018,,
55.0646705627441,1892.56865464015,,
55.1587982177734,1876.71070217283,,
55.2529258728027,1871.70431763382,,
55.347053527832,1877.4053060177,,
55.4411811828613,1878.84002895207,,
55.5353088378906,1881.18282291228,,
55.6294364929199,1891.63152122659,,
55.7235641479492,1902.35311752635,,
55.8176918029785,1909.48771410459,,
55.9118194580078,1883.07015880256,,
56.0059471130371,1875.26686783617,,
56.1000747680664,1855.6777206419,,
56.1942024230957,1858.22071923773,,
56.288330078125,1844.1729503508,,
56.3824577331543,1840.83255438678,,
56.4765853881836,1880.02253485516,,
56.5707130432129,1888.16053800003,,
56.6648406982422,1894.31556189684,,
56.7589683532715,1899.89857254902,,
56.8530960083008,1896.27932012823,,
56.9472236633301,1906.6374496788,,
57.0413513183594,1904.81884728434,,
57.1354789733887,1909.22684739651,,
57.229606628418,1901.40210593345,,
57.3237342834473,1882.31585371675,,
57.4178619384766,1873.10755521823,,
57.5119895935059,1902.67698792852,,
57.6061172485352,1902.04888809944,,
57.7002449035645,1903.33941602839,,
57.7943725585938,1897.22237243939,,
57.888500213623,1875.07584936392,,
57.9826278686523,1828.22550428605,,
58.0767555236816,1808.17040463626,,
58.1708831787109,1810.17356573247,,
58.2650108337402,1830.37747325622,,
58.3591384887695,1804.82151290392,,
58.4532661437988,1811.11358164059,,
58.5473937988281,1785.75782592391,,
58.6415214538574,1753.02429104577,,
58.7356491088867,1734.31342252086,,
58.829776763916,1696.51995381627,,
58.9239044189453,1664.86013546607,,
59.0180320739746,1586.92921240243,,
59.1121597290039,1489.74885196278,,
59.2062873840332,1339.46182853636,,
59.3004150390625,1087.29567115876,,
59.3945426940918,803.795104918088,,
59.4886703491211,533.000382873734,,
59.5827980041504,289.812450048288,,
59.6769256591797,110.477879043056,,
59.771053314209,65.7404078875281,,
59.8651809692383,56.7156303049998,,
59.9593086242676,53.3061160739123,,
60.0534362792969,40.5942364520477,,
60.1475639343262,38.2834643283516,,
60.2416915893555,21.9488341571683,,
60.3358154296875,23.37997278741,,
60.4299430847168,30.7290743323811,,
60.5240707397461,32.4819796340705,,
60.6181983947754,32.2662060188286,,
60.7123260498047,20.6626020584295,,
60.806453704834,21.8101266762183,,
60.9005813598633,19.1013286698016,,
60.9947090148926,27.0724946183094,,
61.0888366699219,29.614301519878,,
61.1829643249512,37.0039206696795,,
61.2770919799805,39.2263535096688,,
61.3712196350098,43.0146726068266,,
61.4653472900391,39.7505450754174,,
61.5594749450684,36.6699384599904,,
61.6536026000977,27.7619469149073,,
61.747730255127,35.3303202036557,,
61.8418579101563,30.5861084017671,,
61.9359855651855,35.6686074648991,,
62.0301132202148,31.0697823626818,,
62.1242408752441,17.4045473331041,,
62.2183685302734,7.6695199718273,,
62.3124961853027,11.4268550182359,,
62.406623840332,27.7517977268467,,
62.5007514953613,27.2404839352092,,
62.5948791503906,31.2909757694904,,
62.6890068054199,32.0452412815975,,
62.7831344604492,47.576515613283,,
62.8772621154785,43.1612114270585,,
62.9713897705078,34.370005919417,,
63.0655174255371,28.979895828801,,
63.1596450805664,34.357935068325,,
63.2537727355957,38.6205484808215,,
63.347900390625,28.0298846411213,,
63.4420280456543,35.4409542875977,,
63.5361557006836,24.7287376334135,,
63.6302833557129,16.3450915625738,,
63.7244110107422,12.0132059745224,,
63.8185386657715,22.470246148643,,
63.9126663208008,28.6610208732441,,
64.0067977905273,28.0877482014539,,
64.1009216308594,30.7487153076451,,
64.1950531005859,15.6582231648699,,
64.289176940918,-0.898071359944907,,
64.3833084106445,-6.22143735067837,,
64.4774322509766,3.18451926509766,,
64.5715637207031,15.2527392996014,,
64.6656875610352,19.1554518243464,,
64.7598190307617,34.665284880699,,
64.8539428710938,37.6527762140348,,
64.9480743408203,19.5949653647531,,
65.0421981811523,8.51569765725202,,
65.1363296508789,1.34520556407125,,
65.2304534912109,5.27175197400709,,
65.3245849609375,8.92184375839022,,
65.4187088012695,12.8603071109232,,
65.5128402709961,12.0629959183169,,
65.6069641113281,12.7838847698101,,
65.7010955810547,7.77274267510464,,
65.7952194213867,10.6076971432039,,
65.8893508911133,3.23223363736602,,
65.9834747314453,2.89013120925574,,
66.0776062011719,7.2194887216348,,
66.1717300415039,20.2934802685952,,
66.2658615112305,11.4784500971048,,
66.3599853515625,-0.527955744392017,,
66.4541168212891,-7.05493293736481,,
66.5482406616211,-6.02420357836308,,
66.6423721313477,-5.52256802795981,,
66.7364959716797,17.9572977942044,,
66.8306274414063,24.7653793666451,,
66.9247512817383,16.6581971426964,,
67.0188827514648,-11.915123853683,,
67.1130065917969,-18.4302025467424,,
67.2071380615234,-23.1887054584057,,
67.3012619018555,-21.9410877441462,,
67.395393371582,-28.4918988223133,,
67.4895172119141,-13.0774197494183,,
67.5836486816406,-2.19851058603382,,
67.6777725219727,-4.92638492195141,,
67.7719039916992,-2.07472829152522,,
67.8660278320313,2.67170376903891,,
67.9601593017578,6.34562943861638,,
68.0542831420898,-1.28010830443159,,
68.1484146118164,5.33015202090326,,
68.2425384521484,4.86888016683196,,
68.336669921875,-5.63835585334971,,
68.430793762207,-1.49253769964375,,
68.5249252319336,0.927725608789842,,
68.6190490722656,4.18453984480394,,
68.7131805419922,1.53533577271503,,
68.8073043823242,-1.86942090268261,,
68.9014358520508,-5.03582028346017,,
68.9955596923828,3.79573969916791,,
69.0896911621094,-0.567120718290681,,
69.1838150024414,-0.899689592323227,,
69.277946472168,-14.4671964712693,,
69.3720703125,-10.1998255030793,,
69.4662017822266,0.555147457301786,,
69.5603256225586,-2.14174282786317,,
69.6544570922852,-5.99217471367552,,
69.7485809326172,-6.15313961431951,,
69.8427124023438,-1.30897018177478,,
69.9368362426758,0.505894000070839,,
70.0309677124023,-15.0183748532093,,
70.1250915527344,-16.978798085912,,
70.2192230224609,-5.72808031352423,,
70.313346862793,1.88556813574436,,
70.4074783325195,7.05149501839841,,
70.5016021728516,13.816657154802,,
70.5957336425781,13.0503300129483,,
70.6898574829102,0,,
70.7839889526367,2.10803941240201,,
70.8781127929688,7.43125149464063,,
70.9722442626953,15.1521708699676,,
71.0663681030273,-0.279164273749188,,
71.1604995727539,2.91331691493113,,
71.2546234130859,6.8064958855949,,
71.3487548828125,15.6237739797938,,
71.4428787231445,-1.09935774137782,,
71.5370101928711,-11.0607977906412,,
71.6311340332031,-11.0644590490132,,
71.7252655029297,9.30748658668889,,
71.8193893432617,16.9139848704027,,
71.9135208129883,11.4070979636871,,
72.0076446533203,9.64687936660269,,
72.1017761230469,11.5380304237505,,
72.1958999633789,5.84045399280342,,
72.2900238037109,8.40846894674385,,
72.3841552734375,11.746336835099,,
72.4782791137695,5.21219103388404,,
72.5724105834961,2.01480760235739,,
72.6665344238281,13.8327533996474,,
72.7606658935547,20.4001127316431,,
72.8547897338867,8.57722780612491,,
72.9489212036133,8.51638366598095,,
73.0430450439453,5.37618311622623,,
73.1371765136719,-4.29210014516812,,
